"ENTITY","CODE","YEAR","DEATHS_PER_100K","HIGHER_LVL_CAT","AGE_GROUP","ABS_DEATHS","TOTAL_ABS_DEATHS","DEATHS_PER_100K_BD"
"East Asia",NA,2007,0.0156791480005,"Regional","70 or older",27.5992833941,221.84978938234,0.00195056867193169
"East Asia",NA,2007,0.0156791480005,"Regional","5-14",4.08365562912,221.84978938234,0.000288610781061865
"East Asia",NA,2007,0.0156791480005,"Regional","15-49",135.678319679,221.84978938234,0.00958901273077131
"East Asia",NA,2007,0.0156791480005,"Regional","50-69",51.3613758662,221.84978938234,0.00362994536058624
"East Asia",NA,2008,0.0149379167734,"Regional","Under 5",2.80966302618,214.18392422063,0.000195955474245314
"East Asia",NA,2008,0.0149379167734,"Regional","70 or older",27.6927014899,214.18392422063,0.00193138337338808
"East Asia",NA,2008,0.0149379167734,"Regional","5-14",3.47449124525,214.18392422063,0.000242322859851927
"East Asia",NA,2008,0.0149379167734,"Regional","15-49",129.099732358,214.18392422063,0.0090038552820869
"East Asia",NA,2008,0.0149379167734,"Regional","50-69",51.1073361013,214.18392422063,0.00356439978382779
"East Asia",NA,2009,0.0142816315096,"Regional","Under 5",2.541232683,207.14828200494,0.000175202750452416
"East Asia",NA,2009,0.0142816315096,"Regional","70 or older",27.8961158076,207.14828200494,0.00192326985605302
"East Asia",NA,2009,0.0142816315096,"Regional","5-14",3.31099016024,207.14828200494,0.000228272911282612
"East Asia",NA,2009,0.0142816315096,"Regional","15-49",122.497236776,207.14828200494,0.00844544970224436
"East Asia",NA,2009,0.0142816315096,"Regional","50-69",50.9027065781,207.14828200494,0.00350943628956758
"East Asia",NA,2010,0.0139201113565,"Regional","Under 5",2.39217737901,204.32173411439,0.000162975200091424
"East Asia",NA,2010,0.0139201113565,"Regional","70 or older",28.5203994663,204.32173411439,0.00194304897725904
"East Asia",NA,2010,0.0139201113565,"Regional","5-14",3.22627032458,204.32173411439,0.000219800611907405
"East Asia",NA,2010,0.0139201113565,"Regional","15-49",118.068868622,204.32173411439,0.00804384225730031
"East Asia",NA,2010,0.0139201113565,"Regional","50-69",52.1140183225,204.32173411439,0.00355044430994182
"East Asia",NA,2011,0.0129543229628,"Regional","Under 5",2.11580387615,192.45322181733,0.000142418019707702
"East Asia",NA,2011,0.0129543229628,"Regional","70 or older",27.2495298255,192.45322181733,0.00183420784859103
"East Asia",NA,2011,0.0129543229628,"Regional","5-14",2.77090689878,192.45322181733,0.000186514013783137
"East Asia",NA,2011,0.0129543229628,"Regional","15-49",109.436679726,192.45322181733,0.00736635157239779
"East Asia",NA,2011,0.0129543229628,"Regional","50-69",50.8803014909,192.45322181733,0.00342483150832033
"East Asia",NA,2012,0.012344521966,"Regional","Under 5",1.94681223294,185.64871873036,0.000129451291328924
"East Asia",NA,2012,0.012344521966,"Regional","70 or older",26.7766778269,185.64871873036,0.00178048784753943
"East Asia",NA,2012,0.012344521966,"Regional","5-14",2.50814977172,185.64871873036,0.000166776857727659
"East Asia",NA,2012,0.012344521966,"Regional","15-49",102.964394941,185.64871873036,0.00684651229352769
"East Asia",NA,2012,0.012344521966,"Regional","50-69",51.4526839578,185.64871873036,0.0034212936758763
"East Asia",NA,2013,0.0121392050796,"Regional","Under 5",1.84494308752,184.70148659025,0.0001212558865283
"East Asia",NA,2013,0.0121392050796,"Regional","70 or older",26.9142859073,184.70148659025,0.00176889770749116
"East Asia",NA,2013,0.0121392050796,"Regional","5-14",2.46217537463,184.70148659025,0.000161822475640823
"East Asia",NA,2013,0.0121392050796,"Regional","15-49",100.23191398,184.70148659025,0.00658757967673161
"East Asia",NA,2013,0.0121392050796,"Regional","50-69",53.2481682408,184.70148659025,0.00349964933320811
"East Asia",NA,2014,0.0124118189277,"Regional","Under 5",1.85226219915,191.27325944699,0.000120194234619841
"East Asia",NA,2014,0.0124118189277,"Regional","70 or older",28.5596220304,191.27325944699,0.00185324837517665
"East Asia",NA,2014,0.0124118189277,"Regional","5-14",2.45795822654,191.27325944699,0.000159498157389429
"East Asia",NA,2014,0.0124118189277,"Regional","15-49",100.688621204,191.27325944699,0.00653373575625283
"East Asia",NA,2014,0.0124118189277,"Regional","50-69",57.7147957869,191.27325944699,0.00374514240426125
"East Asia",NA,2015,0.0120816440525,"Regional","Under 5",1.72684589076,188.4095906757,0.000110732884195876
"East Asia",NA,2015,0.0120816440525,"Regional","70 or older",28.5883189711,188.4095906757,0.00183320760174397
"East Asia",NA,2015,0.0120816440525,"Regional","5-14",2.30732285974,188.4095906757,0.000147955597194397
"East Asia",NA,2015,0.0120816440525,"Regional","15-49",97.7159514403,188.4095906757,0.00626597265733215
"East Asia",NA,2015,0.0120816440525,"Regional","50-69",58.0711515138,188.4095906757,0.0037237753120336
"East Asia",NA,2016,0.0121965888904,"Regional","Under 5",1.69415592249,192.02879149533,0.000107603256480159
"East Asia",NA,2016,0.0121965888904,"Regional","70 or older",29.8222897835,192.02879149533,0.00189414413030127
"East Asia",NA,2016,0.0121965888904,"Regional","5-14",2.27909526904,192.02879149533,0.000144755314148881
"East Asia",NA,2016,0.0121965888904,"Regional","15-49",97.9656989561,192.02879149533,0.00622223025111991
"East Asia",NA,2016,0.0121965888904,"Regional","50-69",60.2675515642,192.02879149533,0.00382785593834978
"Eastern Europe",NA,1990,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1990,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1990,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1990,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1990,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1991,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1991,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1991,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1991,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1991,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1992,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1992,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1992,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1992,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1992,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1993,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1993,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1993,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1993,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1993,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1994,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1994,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1994,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1994,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1994,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1995,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1995,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1995,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1995,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1995,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1996,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1996,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1996,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1996,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1996,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1997,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1997,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1997,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1997,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1997,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1998,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1998,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1998,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1998,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1998,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,1999,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,1999,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,1999,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,1999,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,1999,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2000,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2000,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2000,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2000,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2000,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2001,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2001,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2001,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2001,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2001,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2002,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2002,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2002,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2002,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2002,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2003,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2003,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2003,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2003,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2003,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2004,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2004,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2004,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2004,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2004,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2005,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2005,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2005,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2005,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2005,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2006,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2006,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2006,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2006,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2006,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2007,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2007,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2007,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2007,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2007,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2008,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2008,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2008,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2008,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2008,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2009,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2009,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2009,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2009,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2009,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2010,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2010,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2010,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2010,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2010,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2011,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2011,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2011,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2011,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2011,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2012,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2012,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2012,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2012,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2012,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2013,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2013,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2013,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2013,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2013,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2014,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2014,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2014,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2014,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2014,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2015,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2015,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2015,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2015,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2015,0,"Regional","50-69",0,0,NA
"Eastern Europe",NA,2016,0,"Regional","Under 5",0,0,NA
"Eastern Europe",NA,2016,0,"Regional","70 or older",0,0,NA
"Eastern Europe",NA,2016,0,"Regional","5-14",0,0,NA
"Eastern Europe",NA,2016,0,"Regional","15-49",0,0,NA
"Eastern Europe",NA,2016,0,"Regional","50-69",0,0,NA
"Eastern Sub-Saharan Africa",NA,1990,77.8262301723,"Regional","Under 5",172315.574329,211522.78183195,63.4006012678828
"Eastern Sub-Saharan Africa",NA,1990,77.8262301723,"Regional","70 or older",4198.40886115,211522.78183195,1.54473353439951
"Eastern Sub-Saharan Africa",NA,1990,77.8262301723,"Regional","5-14",15629.8332441,211522.78183195,5.75073280085927
"Eastern Sub-Saharan Africa",NA,1990,77.8262301723,"Regional","15-49",12076.7244814,211522.78183195,4.44342652397416
"Eastern Sub-Saharan Africa",NA,1990,77.8262301723,"Regional","50-69",7302.2409163,211522.78183195,2.68673604518428
"Eastern Sub-Saharan Africa",NA,1991,78.4930018028,"Regional","Under 5",174452.507134,215928.46543957,63.4159138263513
"Eastern Sub-Saharan Africa",NA,1991,78.4930018028,"Regional","70 or older",4465.29743993,215928.46543957,1.62319775342706
"Eastern Sub-Saharan Africa",NA,1991,78.4930018028,"Regional","5-14",16313.9512553,215928.46543957,5.93034828773618
"Eastern Sub-Saharan Africa",NA,1991,78.4930018028,"Regional","15-49",13003.493447,215928.46543957,4.72695080984456
"Eastern Sub-Saharan Africa",NA,1991,78.4930018028,"Regional","50-69",7693.21616334,215928.46543957,2.79659112544091
"Eastern Sub-Saharan Africa",NA,1992,77.7921787691,"Regional","Under 5",175562.707768,217995.57252969,62.6499216905676
"Eastern Sub-Saharan Africa",NA,1992,77.7921787691,"Regional","70 or older",4581.54014684,217995.57252969,1.63493224199425
"Eastern Sub-Saharan Africa",NA,1992,77.7921787691,"Regional","5-14",16589.6423607,217995.57252969,5.92004878476714
"Eastern Sub-Saharan Africa",NA,1992,77.7921787691,"Regional","15-49",13416.6813265,217995.57252969,4.78777096308681
"Eastern Sub-Saharan Africa",NA,1992,77.7921787691,"Regional","50-69",7845.00092765,217995.57252969,2.79950508868425
"Eastern Sub-Saharan Africa",NA,1993,77.8218133414,"Regional","Under 5",176771.904902,221252.2000522,62.1766029175825
"Eastern Sub-Saharan Africa",NA,1993,77.8218133414,"Regional","70 or older",4792.61053213,221252.2000522,1.68572173366617
"Eastern Sub-Saharan Africa",NA,1993,77.8218133414,"Regional","5-14",17422.3369689,221252.2000522,6.12801976768966
"Eastern Sub-Saharan Africa",NA,1993,77.8218133414,"Regional","15-49",14111.0204435,221252.2000522,4.96331877717668
"Eastern Sub-Saharan Africa",NA,1993,77.8218133414,"Regional","50-69",8154.32720567,221252.2000522,2.86815014528503
"Eastern Sub-Saharan Africa",NA,1994,77.6069316348,"Regional","Under 5",177022.508622,223281.29704776,61.528546752887
"Eastern Sub-Saharan Africa",NA,1994,77.6069316348,"Regional","70 or older",5022.86729409,223281.29704776,1.74582163332621
"Eastern Sub-Saharan Africa",NA,1994,77.6069316348,"Regional","5-14",17850.499861,223281.29704776,6.20438227776558
"Eastern Sub-Saharan Africa",NA,1994,77.6069316348,"Regional","15-49",14879.4108977,223281.29704776,5.17170689875069
"Eastern Sub-Saharan Africa",NA,1994,77.6069316348,"Regional","50-69",8506.01037297,223281.29704776,2.95647407207054
"Eastern Sub-Saharan Africa",NA,1995,77.6336449978,"Regional","Under 5",178432.380025,226443.79101194,61.1734858574373
"Eastern Sub-Saharan Africa",NA,1995,77.6336449978,"Regional","70 or older",5266.04786693,226443.79101194,1.8054038435574
"Eastern Sub-Saharan Africa",NA,1995,77.6336449978,"Regional","5-14",18201.0562728,226443.79101194,6.24002245746288
"Eastern Sub-Saharan Africa",NA,1995,77.6336449978,"Regional","15-49",15653.7843989,226443.79101194,5.36671964139756
"Eastern Sub-Saharan Africa",NA,1995,77.6336449978,"Regional","50-69",8890.52244831,226443.79101194,3.0480131979449
"Eastern Sub-Saharan Africa",NA,1996,77.5032633173,"Regional","Under 5",178936.953764,228903.76072699,60.5852774140623
"Eastern Sub-Saharan Africa",NA,1996,77.5032633173,"Regional","70 or older",5555.81010188,228903.76072699,1.88111113552426
"Eastern Sub-Saharan Africa",NA,1996,77.5032633173,"Regional","5-14",18718.6391489,228903.76072699,6.33784090873461
"Eastern Sub-Saharan Africa",NA,1996,77.5032633173,"Regional","15-49",16430.0447451,228903.76072699,5.56295833738289
"Eastern Sub-Saharan Africa",NA,1996,77.5032633173,"Regional","50-69",9262.31296711,228903.76072699,3.13607552159594
"Eastern Sub-Saharan Africa",NA,1997,76.8300986519,"Regional","Under 5",178950.282146,230483.40874913,59.6518764872459
"Eastern Sub-Saharan Africa",NA,1997,76.8300986519,"Regional","70 or older",5783.01838135,230483.40874913,1.92773039567669
"Eastern Sub-Saharan Africa",NA,1997,76.8300986519,"Regional","5-14",19263.9613984,230483.40874913,6.42151234528308
"Eastern Sub-Saharan Africa",NA,1997,76.8300986519,"Regional","15-49",16938.3441468,230483.40874913,5.64628343038331
"Eastern Sub-Saharan Africa",NA,1997,76.8300986519,"Regional","50-69",9547.80267658,230483.40874913,3.18269599331099
"Eastern Sub-Saharan Africa",NA,1998,77.4917108829,"Regional","Under 5",182219.380797,236185.87422038,59.785504194915
"Eastern Sub-Saharan Africa",NA,1998,77.4917108829,"Regional","70 or older",6160.93637768,236185.87422038,2.02138041541658
"Eastern Sub-Saharan Africa",NA,1998,77.4917108829,"Regional","5-14",19947.4373436,236185.87422038,6.5446803395308
"Eastern Sub-Saharan Africa",NA,1998,77.4917108829,"Regional","15-49",17833.2763281,236185.87422038,5.85103193776331
"Eastern Sub-Saharan Africa",NA,1998,77.4917108829,"Regional","50-69",10024.843374,236185.87422038,3.28911399527437
"Eastern Sub-Saharan Africa",NA,1999,77.546221319,"Regional","Under 5",186071.315674,241673.67918242,59.7050016997595
"Eastern Sub-Saharan Africa",NA,1999,77.546221319,"Regional","70 or older",6441.35180442,241673.67918242,2.06684689168016
"Eastern Sub-Saharan Africa",NA,1999,77.546221319,"Regional","5-14",20489.681051,241673.67918242,6.57455684421983
"Eastern Sub-Saharan Africa",NA,1999,77.546221319,"Regional","15-49",18364.8770214,241673.67918242,5.89276756498892
"Eastern Sub-Saharan Africa",NA,1999,77.546221319,"Regional","50-69",10306.4536316,241673.67918242,3.30704831835159
"Eastern Sub-Saharan Africa",NA,2000,74.8073017635,"Regional","Under 5",182923.169671,238379.39637683,57.404242820897
"Eastern Sub-Saharan Africa",NA,2000,74.8073017635,"Regional","70 or older",6485.70136553,238379.39637683,2.0353177605676
"Eastern Sub-Saharan Africa",NA,2000,74.8073017635,"Regional","5-14",20329.8255711,238379.39637683,6.37982736516576
"Eastern Sub-Saharan Africa",NA,2000,74.8073017635,"Regional","15-49",18399.2787145,238379.39637683,5.77399060466841
"Eastern Sub-Saharan Africa",NA,2000,74.8073017635,"Regional","50-69",10241.4210547,238379.39637683,3.2139232122012
"Eastern Sub-Saharan Africa",NA,2001,75.138421439,"Regional","Under 5",188994.379066,246054.90323776,57.7137017673703
"Eastern Sub-Saharan Africa",NA,2001,75.138421439,"Regional","70 or older",6734.48417966,246054.90323776,2.05652683123576
"Eastern Sub-Saharan Africa",NA,2001,75.138421439,"Regional","5-14",21052.8116726,246054.90323776,6.42895148650287
"Eastern Sub-Saharan Africa",NA,2001,75.138421439,"Regional","15-49",18847.7961254,246054.90323776,5.755600192605
"Eastern Sub-Saharan Africa",NA,2001,75.138421439,"Regional","50-69",10425.4321941,246054.90323776,3.18364116128611
"Eastern Sub-Saharan Africa",NA,2002,72.667868742,"Regional","Under 5",186748.240992,243689.4349887,55.6880796446318
"Eastern Sub-Saharan Africa",NA,2002,72.667868742,"Regional","70 or older",6803.4897248,243689.4349887,2.02879168041174
"Eastern Sub-Saharan Africa",NA,2002,72.667868742,"Regional","5-14",21095.2020516,243689.4349887,6.29056148389331
"Eastern Sub-Saharan Africa",NA,2002,72.667868742,"Regional","15-49",18702.1449864,243689.4349887,5.57695501706337
"Eastern Sub-Saharan Africa",NA,2002,72.667868742,"Regional","50-69",10340.3572339,243689.4349887,3.08348091599982
"Eastern Sub-Saharan Africa",NA,2003,69.4663828967,"Regional","Under 5",180669.449124,236984.80708382,52.9588933781085
"Eastern Sub-Saharan Africa",NA,2003,69.4663828967,"Regional","70 or older",6911.35247882,236984.80708382,2.02589635823345
"Eastern Sub-Saharan Africa",NA,2003,69.4663828967,"Regional","5-14",20371.4569761,236984.80708382,5.9714014914251
"Eastern Sub-Saharan Africa",NA,2003,69.4663828967,"Regional","15-49",18730.6891582,236984.80708382,5.49044996172425
"Eastern Sub-Saharan Africa",NA,2003,69.4663828967,"Regional","50-69",10301.8593467,236984.80708382,3.01974170720866
"Eastern Sub-Saharan Africa",NA,2004,64.3222307762,"Regional","Under 5",169332.762267,223550.94969929,48.7220520743061
"Eastern Sub-Saharan Africa",NA,2004,64.3222307762,"Regional","70 or older",6774.58411871,223550.94969929,1.94924854348685
"Eastern Sub-Saharan Africa",NA,2004,64.3222307762,"Regional","5-14",19344.59933,223550.94969929,5.56601429808793
"Eastern Sub-Saharan Africa",NA,2004,64.3222307762,"Regional","15-49",18153.2722724,223550.94969929,5.22323421134728
"Eastern Sub-Saharan Africa",NA,2004,64.3222307762,"Regional","50-69",9945.73171118,223550.94969929,2.86168164897186
"Eastern Sub-Saharan Africa",NA,2005,58.705121753,"Regional","Under 5",155473.502979,207268.4313688,44.0351232528385
"Eastern Sub-Saharan Africa",NA,2005,58.705121753,"Regional","70 or older",6592.75599237,207268.4313688,1.86728167267908
"Eastern Sub-Saharan Africa",NA,2005,58.705121753,"Regional","5-14",18234.2108969,207268.4313688,5.16451812609958
"Eastern Sub-Saharan Africa",NA,2005,58.705121753,"Regional","15-49",17414.6869418,207268.4313688,4.93240244284803
"Eastern Sub-Saharan Africa",NA,2005,58.705121753,"Regional","50-69",9553.27455873,207268.4313688,2.70579625853483
"Eastern Sub-Saharan Africa",NA,2006,51.221097125,"Regional","Under 5",141267.033052,187221.76431137,38.6485644290964
"Eastern Sub-Saharan Africa",NA,2006,51.221097125,"Regional","70 or older",5933.03492473,187221.76431137,1.62319033389836
"Eastern Sub-Saharan Africa",NA,2006,51.221097125,"Regional","5-14",16167.9583144,187221.76431137,4.42331352971093
"Eastern Sub-Saharan Africa",NA,2006,51.221097125,"Regional","15-49",15447.2668791,187221.76431137,4.22614304506971
"Eastern Sub-Saharan Africa",NA,2006,51.221097125,"Regional","50-69",8406.47114114,187221.76431137,2.29988578722464
"Eastern Sub-Saharan Africa",NA,2007,45.7278630222,"Regional","Under 5",128645.783169,171116.59682798,34.3782944505928
"Eastern Sub-Saharan Africa",NA,2007,45.7278630222,"Regional","70 or older",5559.26867536,171116.59682798,1.48561554637523
"Eastern Sub-Saharan Africa",NA,2007,45.7278630222,"Regional","5-14",14844.963617,171116.59682798,3.96705214708151
"Eastern Sub-Saharan Africa",NA,2007,45.7278630222,"Regional","15-49",14294.9344402,171116.59682798,3.82006664525898
"Eastern Sub-Saharan Africa",NA,2007,45.7278630222,"Regional","50-69",7771.64692642,171116.59682798,2.07683423289146
"Eastern Sub-Saharan Africa",NA,2008,39.526471743,"Regional","Under 5",115692.119499,153309.45303468,29.82791472898
"Eastern Sub-Saharan Africa",NA,2008,39.526471743,"Regional","70 or older",4957.99474008,153309.45303468,1.27827759552038
"Eastern Sub-Saharan Africa",NA,2008,39.526471743,"Regional","5-14",13449.2719361,153309.45303468,3.46751134142998
"Eastern Sub-Saharan Africa",NA,2008,39.526471743,"Regional","15-49",12420.4503062,153309.45303468,3.20225901498909
"Eastern Sub-Saharan Africa",NA,2008,39.526471743,"Regional","50-69",6789.6165533,153309.45303468,1.75050906208054
"Eastern Sub-Saharan Africa",NA,2009,36.621229286,"Regional","Under 5",110300.42821,146103.37919499,27.6471173635997
"Eastern Sub-Saharan Africa",NA,2009,36.621229286,"Regional","70 or older",4788.02063063,146103.37919499,1.20013104629419
"Eastern Sub-Saharan Africa",NA,2009,36.621229286,"Regional","5-14",12798.5470559,146103.37919499,3.20799237392208
"Eastern Sub-Saharan Africa",NA,2009,36.621229286,"Regional","15-49",11742.1502781,146103.37919499,2.94320350435614
"Eastern Sub-Saharan Africa",NA,2009,36.621229286,"Regional","50-69",6474.23302036,146103.37919499,1.62278499782794
"Eastern Sub-Saharan Africa",NA,2010,34.1242252581,"Regional","Under 5",103873.021392,138471.06915031,25.5980285410551
"Eastern Sub-Saharan Africa",NA,2010,34.1242252581,"Regional","70 or older",4736.96605623,138471.06915031,1.16735790179608
"Eastern Sub-Saharan Africa",NA,2010,34.1242252581,"Regional","5-14",12065.8231132,138471.06915031,2.9734504713926
"Eastern Sub-Saharan Africa",NA,2010,34.1242252581,"Regional","15-49",11444.2880639,138471.06915031,2.82028199975254
"Eastern Sub-Saharan Africa",NA,2010,34.1242252581,"Regional","50-69",6350.97052498,138471.06915031,1.56510634410369
"Eastern Sub-Saharan Africa",NA,2011,29.586977982,"Regional","Under 5",90891.6830115,122108.17922296,22.0231784727368
"Eastern Sub-Saharan Africa",NA,2011,29.586977982,"Regional","70 or older",4320.83548366,122108.17922296,1.04694431718178
"Eastern Sub-Saharan Africa",NA,2011,29.586977982,"Regional","5-14",10755.019725,122108.17922296,2.60595591404673
"Eastern Sub-Saharan Africa",NA,2011,29.586977982,"Regional","15-49",10399.9227371,122108.17922296,2.51991543068739
"Eastern Sub-Saharan Africa",NA,2011,29.586977982,"Regional","50-69",5740.7182657,122108.17922296,1.39098384734734
"Eastern Sub-Saharan Africa",NA,2012,26.2097355711,"Regional","Under 5",78716.123524,107888.0693331,19.1228631256368
"Eastern Sub-Saharan Africa",NA,2012,26.2097355711,"Regional","70 or older",4177.17246515,107888.0693331,1.01477935811826
